Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.038526058197021484,0.07925677299499512,17.469851576994415,1.1289364230540713,4.985653243046571
1,0.027929306030273438,0.1498277187347412,17.469851576994415,0.8912655971479495,4.653073684877174
2,0.026849746704101562,0.22186493873596191,17.469851576994415,-1.1289364230540695,4.920382677179394
3,0.02691054344177246,0.3005025386810303,0.10435992578848641,1.3666072489601895,6.0757128079423435
4,0.03317975997924805,0.3969154357910156,1.4401669758812545,0.05941770647653044,7.116264706712877
5,0.03395962715148926,0.48314881324768066,3.777829313543606,0.7724301841948904,5.176174819101825
6,0.02827000617980957,0.5538620948791504,3.4438775510203925,-0.8912655971479495,5.824359889279435
7,0.03836464881896973,0.6424565315246582,1.1062152133580696,0.05941770647653044,7.155843690492014
8,0.03253936767578125,0.7168521881103516,37.84090909090909,-0.41592394533570953,4.808498568917951
9,0.02861499786376953,0.7929017543792725,0.43831168831167133,1.1289364230540713,6.113294643604069
10,0.030698776245117188,0.8728597164154053,1.4401669758812545,0.05941770647653044,7.094719815537394
11,0.030490636825561523,0.9425842761993408,16.801948051948045,1.2477718360071322,4.884321048898167
12,0.02762460708618164,1.010558843612671,17.469851576994415,1.1289364230540713,4.732693395269314
13,0.025339841842651367,1.073845386505127,1.1062152133580696,-0.05941770647653044,7.105973187916421
14,0.026357173919677734,1.139007329940796,17.469851576994415,1.2477718360071322,4.851597492540496
