Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.018931865692138672,0.04998469352722168,36.17115027829314,0.05941770647653044,7.495821848297646
1,0.013345718383789062,0.0951697826385498,36.17115027829314,0.05941770647653044,7.492654597316148
2,0.009729623794555664,0.1377875804901123,36.17115027829314,0.05941770647653044,7.498079690503189
3,0.014623641967773438,0.18733787536621094,36.17115027829314,0.05941770647653044,7.5023853265226785
4,0.009413003921508789,0.23717522621154785,36.17115027829314,0.05941770647653044,7.499032841808139
5,0.011852025985717773,0.2812683582305908,36.17115027829314,0.05941770647653044,7.495724574805476
6,0.015094995498657227,0.32907938957214355,36.17115027829314,0.05941770647653044,7.482490580594016
7,0.010414600372314453,0.37142014503479004,36.17115027829314,0.05941770647653044,7.5133749487877655
8,0.013784646987915039,0.4226391315460205,36.17115027829314,0.05941770647653044,7.5060825569004805
9,0.01480865478515625,0.47022247314453125,36.17115027829314,0.05941770647653044,7.490586293306471
