Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.081329584121704,2.1182351112365723,36.17115027829314,0.05941770647653044,7.821703113095582
1,1.8478741645812988,3.995288610458374,36.17115027829314,0.05941770647653044,7.818841513472048
2,1.8989841938018799,5.931121110916138,36.17115027829314,0.05941770647653044,7.817650308706082
3,1.8410148620605469,7.825653553009033,36.17115027829314,0.05941770647653044,7.823186841669399
4,1.7026169300079346,9.57175064086914,36.17115027829314,0.05941770647653044,7.830141482338494
5,1.775559663772583,11.379999876022339,36.17115027829314,0.05941770647653044,7.822931650765601
6,1.6148390769958496,13.038554906845093,36.17115027829314,0.05941770647653044,7.817620243335479
7,1.6603317260742188,14.742894172668457,36.17115027829314,0.05941770647653044,7.78707020646435
8,1.662731647491455,16.446604013442993,36.17115027829314,0.05941770647653044,7.820458730255243
9,1.6223773956298828,18.11498761177063,36.17115027829314,0.05941770647653044,7.816317759190732
10,1.664186716079712,19.81938076019287,36.17115027829314,0.05941770647653044,7.816518216239682
11,1.6530382633209229,21.52400279045105,36.17115027829314,0.05941770647653044,7.81250786155357
12,1.6263997554779053,23.188995122909546,36.17115027829314,0.05941770647653044,7.818133282477981
13,1.6336181163787842,24.862170219421387,36.17115027829314,0.05941770647653044,7.81316714518369
14,1.6210696697235107,26.523348808288574,36.17115027829314,0.05941770647653044,7.816989632499581
15,1.6780242919921875,28.24314284324646,36.17115027829314,0.05941770647653044,7.808695919357866
16,1.6070191860198975,29.883105278015137,36.17115027829314,0.05941770647653044,7.801442987246611
17,1.617781400680542,31.53585195541382,36.17115027829314,0.05941770647653044,7.807230231918159
18,1.6483654975891113,33.227346897125244,36.17115027829314,0.05941770647653044,7.808617501058199
19,1.6756057739257812,34.96930289268494,36.17115027829314,0.05941770647653044,7.80006521224122
20,1.6705985069274902,36.71832799911499,36.17115027829314,0.05941770647653044,7.7962872987931915
21,1.605593204498291,38.36856937408447,36.17115027829314,0.05941770647653044,7.799336325885823
22,1.6937732696533203,40.096524715423584,36.17115027829314,0.05941770647653044,7.797945712919465
23,1.7603533267974854,41.88921236991882,36.17115027829314,0.05941770647653044,7.790218072697282
24,1.7535970211029053,43.673651456832886,36.17115027829314,0.05941770647653044,7.784193933580877
25,1.6649303436279297,45.383700132369995,36.17115027829314,0.05941770647653044,7.79663770339073
26,1.6557035446166992,47.10143208503723,36.17115027829314,0.05941770647653044,7.789233191093704
27,1.9506638050079346,49.0891535282135,36.17115027829314,0.05941770647653044,7.797660696279276
