Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,1.8785967826843262,1.9169623851776123,154.72402597402595,-1.0101010101010104,4.011211580994043
1,1.9697847366333008,3.9226927757263184,3.777829313543606,1.1289364230540713,4.631688354412455
2,1.8798108100891113,5.861622333526611,54.87244897959184,-0.8912655971479495,4.193287018854409
3,1.9080657958984375,7.8130106925964355,78.24907235621521,-1.3666072489601895,4.7023655830472
4,1.8668293952941895,9.719990730285645,2.4420222634508377,1.2477718360071322,5.57554485557248
5,1.8737730979919434,11.6289222240448,,,
6,1.933988094329834,13.600436687469482,17.469851576994415,-0.8912655971479495,4.846775354803126
7,1.866703748703003,15.519097089767456,0.43831168831167133,-0.17825311942958955,4.975062294594304
8,1.9352877140045166,17.490164518356323,2.4420222634508377,1.3666072489601895,4.88308969040458
9,1.9380812644958496,19.469529628753662,,,
10,0.6918277740478516,20.203678846359253,17.469851576994415,-1.0101010101010104,4.912390550996527
11,1.9541597366333008,22.23565363883972,,,
12,1.8718135356903076,24.15811061859131,1.4401669758812545,0.5347593582887704,4.857706310559566
13,1.9083526134490967,26.11734890937805,17.13589981447123,-1.1289364230540695,4.952203392844486
14,1.9035799503326416,28.0552339553833,,,
15,1.9375975131988525,30.033079624176025,,,
16,1.9983534812927246,32.07076287269592,1.7741187384044395,0.7724301841948904,4.644241246643417
17,1.9737906455993652,34.077502727508545,17.469851576994415,-1.0101010101010104,5.152132591832006
18,2.015003204345703,36.13567924499512,,,
19,2.0329501628875732,38.20638990402222,39.51066790352505,1.0101010101010104,4.777683907909988
20,1.911564588546753,40.1625075340271,,,
21,1.8799927234649658,42.08318877220154,,,
