Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,1.7379226684570312,1.7781901359558105,5.447588126159559,0.05941770647653044,7.384417956993902
1,1.8009803295135498,3.628553867340088,5.447588126159559,0.05941770647653044,7.4121122715690735
2,1.716956615447998,5.383272647857666,5.447588126159559,0.05941770647653044,7.400895877582874
3,1.7155954837799072,7.136975288391113,5.447588126159559,0.05941770647653044,7.386238487898379
4,1.7661399841308594,8.950296640396118,5.447588126159559,0.05941770647653044,7.385413499652004
5,0.9473750591278076,9.94194221496582,5.447588126159559,0.05941770647653044,7.392407706479225
6,1.6796658039093018,11.66806960105896,5.447588126159559,0.05941770647653044,7.386466502614402
7,1.7128255367279053,13.426759481430054,5.447588126159559,0.05941770647653044,7.453083562387809
8,1.7262628078460693,15.20254921913147,5.447588126159559,0.05941770647653044,7.43484426261052
9,1.837963342666626,17.0774667263031,5.447588126159559,0.05941770647653044,7.441009933680279
