Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.4434151649475098,2.533987522125244,36.17115027829314,0.05941770647653044,7.672893984912999
1,2.1704628467559814,4.769837856292725,36.17115027829314,0.05941770647653044,7.663132597309537
2,2.2447829246520996,7.131249189376831,36.17115027829314,0.05941770647653044,7.663856755956068
3,2.454709053039551,9.638381481170654,36.17115027829314,0.05941770647653044,7.670130553894484
4,2.0594582557678223,11.727919101715088,36.17115027829314,0.05941770647653044,7.661114510858129
5,2.146275043487549,13.97392201423645,36.17115027829314,0.05941770647653044,7.691913786407182
6,2.213823080062866,16.2677481174469,36.17115027829314,0.05941770647653044,7.688082881547423
7,2.1677823066711426,18.542795181274414,36.17115027829314,0.05941770647653044,7.691640512791845
8,2.2126877307891846,20.859948873519897,36.17115027829314,0.05941770647653044,7.699533741878081
9,2.199061155319214,23.168776512145996,36.17115027829314,0.05941770647653044,7.685544538083583
10,2.2647714614868164,25.53744673728943,36.17115027829314,0.05941770647653044,7.682467338622834
11,2.1943717002868652,27.849162817001343,36.17115027829314,0.05941770647653044,7.69584149717299
12,2.162344217300415,30.112446308135986,36.17115027829314,0.05941770647653044,7.695770656878378
13,2.0219035148620605,32.192859172821045,36.17115027829314,0.05941770647653044,7.687801765211454
14,2.15397047996521,34.439725160598755,36.17115027829314,0.05941770647653044,7.697098651294154
15,2.2778470516204834,36.787534952163696,36.17115027829314,0.05941770647653044,7.695267185240195
16,2.068587303161621,38.90987825393677,36.17115027829314,0.05941770647653044,7.680815777947328
17,1.9980864524841309,40.94114565849304,36.17115027829314,0.05941770647653044,7.686096205156228
18,2.2428674697875977,43.26539969444275,36.17115027829314,0.05941770647653044,7.691147898445809
19,2.1806440353393555,45.5643744468689,36.17115027829314,0.05941770647653044,7.6858411109845814
20,2.2272582054138184,47.889320373535156,36.17115027829314,0.05941770647653044,7.681205472205476
21,2.2191896438598633,50.17150139808655,36.17115027829314,0.05941770647653044,7.680919288043239
22,2.2698888778686523,52.494736194610596,36.17115027829314,0.05941770647653044,7.683912944110326
23,2.254788875579834,54.79240274429321,36.17115027829314,0.05941770647653044,7.687344911371928
24,2.1456282138824463,56.98123240470886,36.17115027829314,0.05941770647653044,7.682056141651759
25,1.9068191051483154,58.94021797180176,36.17115027829314,0.05941770647653044,7.689446989954182
