Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.027858257293701,2.0688953399658203,17.13589981447123,-1.2477718360071304,5.211043224771157
1,2.092348098754883,4.2055346965789795,17.13589981447123,1.3666072489601895,5.162967287893132
2,2.0321919918060303,6.29019021987915,17.13589981447123,-1.2477718360071304,5.073172903885708
3,1.9873456954956055,8.309890031814575,17.13589981447123,1.3666072489601895,5.165023554980893
4,1.7600908279418945,10.101812839508057,17.13589981447123,1.1289364230540713,4.926891671842794
5,1.7288477420806885,11.873948812484741,,,
6,1.6575334072113037,13.574540853500366,1.4401669758812545,-1.3666072489601895,5.027983134070122
7,1.7143809795379639,15.331092357635498,17.13589981447123,-1.2477718360071304,5.194633472822774
8,1.6582703590393066,17.03076481819153,17.13589981447123,1.2477718360071322,4.915864385411654
9,1.8296854496002197,18.904290437698364,17.13589981447123,1.1289364230540713,4.899618400258734
