Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,1.8315186500549316,1.8627350330352783,37.173005565862695,0.05941770647653044,7.747195876400755
1,1.861039638519287,3.7661917209625244,37.173005565862695,0.05941770647653044,7.750547260579558
2,1.8237133026123047,5.635393857955933,37.173005565862695,0.05941770647653044,7.740395197371733
3,1.802344799041748,7.489190340042114,37.173005565862695,0.05941770647653044,7.739918283577349
4,1.9068543910980225,9.440884113311768,36.17115027829314,0.05941770647653044,7.6461651017854315
5,1.8054389953613281,11.280916213989258,36.17115027829314,0.05941770647653044,7.687014911451858
6,1.7310383319854736,13.060537099838257,36.17115027829314,0.05941770647653044,7.695514714866358
7,1.7001841068267822,14.798570394515991,36.17115027829314,0.05941770647653044,7.6890894185305845
8,1.8459868431091309,16.67910885810852,36.17115027829314,0.05941770647653044,7.691824089803268
9,1.7284903526306152,18.449323654174805,36.17115027829314,0.05941770647653044,7.692790860422352
10,1.721294641494751,20.20838212966919,36.17115027829314,0.05941770647653044,7.686994350306371
11,1.6909739971160889,21.931811809539795,36.17115027829314,0.05941770647653044,7.670000117803774
12,1.7111949920654297,23.684913635253906,36.17115027829314,0.05941770647653044,7.653122254352171
13,1.8350496292114258,25.571273803710938,36.17115027829314,0.05941770647653044,7.6705073363856595
14,1.875500202178955,27.491891145706177,36.17115027829314,0.05941770647653044,7.694980386656782
15,1.7613224983215332,29.28123712539673,36.17115027829314,0.05941770647653044,7.698638449224838
16,1.7562313079833984,31.08144211769104,36.17115027829314,0.05941770647653044,7.6987627968928205
17,1.8150296211242676,32.92936062812805,36.17115027829314,0.05941770647653044,7.6977162750979415
18,1.8494129180908203,34.82209753990173,36.17115027829314,0.05941770647653044,7.684565315107077
19,1.7875468730926514,36.655006647109985,36.17115027829314,0.05941770647653044,7.689073796028723
20,1.9030146598815918,38.61012291908264,36.17115027829314,0.05941770647653044,7.697514588359251
21,1.7726175785064697,40.42813158035278,36.17115027829314,0.05941770647653044,7.681055576604869
22,2.050356388092041,42.514811992645264,7.785250463821882,0.05941770647653044,7.643457360354219
