Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.477515935897827,2.5207009315490723,0.10435992578848641,0.05941770647653044,7.546337608932817
1,2.3751351833343506,4.932117938995361,5.1136363636363455,0.05941770647653044,7.5572044311923
2,2.3344032764434814,7.3133885860443115,5.1136363636363455,0.05941770647653044,7.601906286196164
3,2.2835593223571777,9.659045934677124,5.1136363636363455,0.05941770647653044,7.600685730973219
4,2.3472256660461426,12.055357933044434,5.1136363636363455,0.05941770647653044,7.597684986180359
5,2.3232359886169434,14.432615280151367,5.1136363636363455,0.05941770647653044,7.603852352426888
6,1.5005545616149902,15.973066091537476,5.1136363636363455,0.05941770647653044,7.597189801515776
7,2.3392245769500732,18.364383459091187,5.1136363636363455,0.05941770647653044,7.6002451655046785
8,2.2966623306274414,20.700966119766235,5.1136363636363455,0.05941770647653044,7.6059698229539885
9,2.302560567855835,23.038381576538086,5.1136363636363455,0.05941770647653044,7.606788680136914
10,2.388537645339966,25.487748861312866,5.1136363636363455,0.05941770647653044,7.611317625088482
11,2.5796282291412354,28.11546301841736,5.1136363636363455,0.05941770647653044,7.606532991714378
12,2.41693377494812,30.58841323852539,5.1136363636363455,0.05941770647653044,7.609071807676182
13,2.3062987327575684,33.004589557647705,5.1136363636363455,0.05941770647653044,7.613491310777086
14,2.391374349594116,35.451204776763916,5.1136363636363455,0.05941770647653044,7.610151170212183
15,2.3922195434570312,37.89800977706909,3.4438775510203925,0.05941770647653044,7.614237511860241
16,2.3448569774627686,40.31460952758789,5.1136363636363455,0.05941770647653044,7.604475655632946
17,2.349038600921631,42.70728087425232,5.1136363636363455,0.05941770647653044,7.5794199096096575
