Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,1.7817721366882324,1.8059065341949463,17.13589981447123,1.3666072489601895,5.74630772546833
1,1.7801742553710938,3.6249356269836426,17.13589981447123,1.3666072489601895,5.73305243612624
2,1.6963706016540527,5.376229524612427,17.13589981447123,1.3666072489601895,5.7211704459802615
3,1.6641156673431396,7.084940433502197,17.13589981447123,1.3666072489601895,5.7402458566528995
4,1.7481062412261963,8.872413873672485,17.13589981447123,1.1289364230540713,5.605509237555225
5,1.6997497081756592,10.620528221130371,,,
6,1.6573846340179443,12.319496870040894,17.13589981447123,1.2477718360071322,5.636651102031925
7,1.0808329582214355,13.443582773208618,17.13589981447123,-1.2477718360071304,5.736411519770678
8,2.7762808799743652,16.267001152038574,17.13589981447123,-1.1289364230540695,5.416802151396816
9,2.959534168243408,19.276973247528076,17.13589981447123,1.1289364230540713,5.563955549054242
