Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.03099536895751953,0.06554436683654785,16.801948051948045,1.1289364230540713,5.544081445654063
1,0.03199410438537598,0.1459064483642578,17.469851576994415,-1.0101010101010104,5.633521729080897
2,0.03380560874938965,0.22580814361572266,0.10435992578848641,0.2970885323826504,5.704547261024871
3,0.025223970413208008,0.2973635196685791,0.7722634508348847,1.3666072489601895,6.101554101934619
4,0.03428769111633301,0.37123942375183105,1.4401669758812545,1.2477718360071322,6.846950018253787
5,0.029986143112182617,0.4543337821960449,3.4438775510203925,-0.6535947712418295,5.84729650184878
6,0.024727344512939453,0.5199253559112549,1.4401669758812545,-1.0101010101010104,5.661308262963297
7,0.028590679168701172,0.5892899036407471,1.4401669758812545,-1.2477718360071304,6.868613688458861
8,0.030403614044189453,0.676971435546875,0.7722634508348847,0.7724301841948904,5.960591930480807
9,0.02750420570373535,0.7513422966003418,16.801948051948045,-0.8912655971479495,5.509132304330442
10,0.028117656707763672,0.8235776424407959,1.4401669758812545,0.5347593582887704,6.881576323492474
11,0.03110480308532715,0.9032201766967773,17.469851576994415,1.1289364230540713,5.561295328539918
12,0.03251290321350098,0.979661226272583,1.4401669758812545,0.5347593582887704,5.852121372335816
13,0.030788421630859375,1.051543951034546,1.4401669758812545,-0.5347593582887704,6.739927407075432
14,0.026307344436645508,1.1212353706359863,16.801948051948045,1.0101010101010104,5.490822086658385
15,0.0271608829498291,1.1965911388397217,17.469851576994415,1.0101010101010104,5.516065454156092
16,0.03377199172973633,1.2714118957519531,1.1062152133580696,1.3666072489601895,6.851900135787829
17,0.0285491943359375,1.343005657196045,17.469851576994415,-1.0101010101010104,5.651202298160244
18,0.027010679244995117,1.4091360569000244,17.469851576994415,0.8912655971479495,5.515609532388194
19,0.030629634857177734,1.475398302078247,1.4401669758812545,1.0101010101010104,6.80297562314442
20,0.02555251121520996,1.5391426086425781,17.469851576994415,-0.8912655971479495,5.522832869500477
21,0.024196863174438477,1.6010212898254395,16.801948051948045,1.0101010101010104,5.5850371125562575
