Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.014763355255126953,0.03839731216430664,0.43831168831167133,0.05941770647653044,7.508977948378094
1,0.008279561996459961,0.07828474044799805,0.43831168831167133,0.05941770647653044,7.463576497841553
2,0.01039266586303711,0.11863899230957031,36.17115027829314,0.05941770647653044,7.456182981299709
3,0.009290218353271484,0.16780447959899902,36.17115027829314,0.05941770647653044,7.48175563579491
4,0.008980512619018555,0.22551298141479492,36.17115027829314,0.05941770647653044,7.469304949114806
5,0.008885383605957031,0.2617788314819336,36.17115027829314,0.05941770647653044,7.4581497881149055
6,0.009319305419921875,0.30879735946655273,36.17115027829314,0.05941770647653044,7.474527445771797
7,0.01046442985534668,-0.6062126159667969,36.17115027829314,0.05941770647653044,7.467063425333142
8,0.01257467269897461,-0.5585033893585205,36.17115027829314,0.05941770647653044,7.472629806944548
9,0.010859251022338867,-0.5126602649688721,36.17115027829314,0.05941770647653044,7.475883364267389
10,0.011243581771850586,-0.4646146297454834,36.17115027829314,0.05941770647653044,7.4698878418593235
11,0.010931253433227539,-0.4222755432128906,36.17115027829314,0.05941770647653044,7.472849660497463
12,0.010317087173461914,-0.3800380229949951,36.17115027829314,0.05941770647653044,7.47178523170953
13,0.011039257049560547,-0.338134765625,36.17115027829314,0.05941770647653044,7.467887705708976
14,0.009847402572631836,-0.2952280044555664,36.17115027829314,0.05941770647653044,7.515634516657036
15,0.010360479354858398,-0.24722576141357422,36.17115027829314,0.05941770647653044,7.506006927468202
16,0.010483980178833008,-0.1916515827178955,36.17115027829314,0.05941770647653044,7.489822103522629
17,0.008544683456420898,-0.14670991897583008,36.17115027829314,0.05941770647653044,7.506544767472009
18,0.009732723236083984,-0.10297250747680664,0.43831168831167133,0.05941770647653044,7.486515349982606
19,0.009882450103759766,-0.0643625259399414,0.43831168831167133,0.05941770647653044,7.498253786656181
20,0.00972437858581543,-0.02537822723388672,0.43831168831167133,0.05941770647653044,7.538773686908702
21,0.00865316390991211,0.012960195541381836,0.43831168831167133,0.05941770647653044,7.563762971919586
