Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.02516627311706543,0.07969069480895996,36.17115027829314,0.05941770647653044,7.467413577058599
1,0.020308494567871094,0.139268159866333,0.43831168831167133,0.05941770647653044,7.434015323010598
2,0.01362752914428711,0.19732880592346191,36.17115027829314,0.05941770647653044,7.481330486301918
3,0.014790773391723633,0.263883113861084,36.17115027829314,0.05941770647653044,7.506210766219505
4,0.012470722198486328,0.3194558620452881,36.17115027829314,0.05941770647653044,7.506384730680495
5,0.017365694046020508,0.3788893222808838,36.17115027829314,0.05941770647653044,7.50498566914984
6,0.01416158676147461,0.4397115707397461,36.17115027829314,0.05941770647653044,7.505816069398259
7,0.015028238296508789,0.5024573802947998,0.43831168831167133,0.05941770647653044,7.497631052639305
8,0.011883258819580078,0.5578711032867432,0.43831168831167133,0.05941770647653044,7.50054667210897
9,0.013327598571777344,0.6061906814575195,0.43831168831167133,0.05941770647653044,7.501603352875419
10,0.012181758880615234,0.6558876037597656,36.17115027829314,0.05941770647653044,7.49226057022878
11,0.016756534576416016,0.7079665660858154,0.43831168831167133,0.05941770647653044,7.498491959716087
12,0.014290809631347656,0.7573602199554443,0.43831168831167133,0.05941770647653044,7.503085432650266
13,0.014600038528442383,0.8029460906982422,0.43831168831167133,0.05941770647653044,7.504216053219989
14,0.014905214309692383,0.860877513885498,0.43831168831167133,0.05941770647653044,7.497435921362371
15,0.015177011489868164,0.9113421440124512,36.17115027829314,0.05941770647653044,7.459154360016636
16,0.01179814338684082,0.9618360996246338,3.777829313543606,0.05941770647653044,7.4538339884697296
17,0.011060714721679688,1.0124337673187256,0.43831168831167133,0.05941770647653044,7.483549362343441
18,0.015399932861328125,1.0723943710327148,0.43831168831167133,0.05941770647653044,7.475252398014412
19,0.017338275909423828,1.1319115161895752,36.17115027829314,0.05941770647653044,7.485830548002635
20,0.016801118850708008,1.1844258308410645,0.43831168831167133,0.05941770647653044,7.488680197212251
