Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,0.026755571365356445,0.05668926239013672,16.801948051948045,1.0101010101010104,5.599705829488146
1,0.023931264877319336,0.1347641944885254,16.801948051948045,0.8912655971479495,5.45179770956964
2,0.024120807647705078,0.20333242416381836,16.801948051948045,-0.7724301841948904,5.413362378588992
3,0.022395610809326172,0.26267147064208984,16.801948051948045,1.0101010101010104,5.557760125041481
4,0.04226422309875488,0.34879016876220703,1.4401669758812545,1.0101010101010104,6.743532044323275
5,0.024936437606811523,0.4263269901275635,16.801948051948045,0.8912655971479495,5.605754345697326
6,0.02449655532836914,0.49927306175231934,16.801948051948045,0.8912655971479495,5.443013341220342
7,0.02805805206298828,0.5622165203094482,1.4401669758812545,1.2477718360071322,6.863344789557091
8,0.02656865119934082,0.6274468898773193,16.801948051948045,1.3666072489601895,5.212165866915477
9,0.023140668869018555,0.6835169792175293,16.801948051948045,0.8912655971479495,5.4977086533137705
10,0.02584052085876465,0.7571322917938232,1.4401669758812545,1.1289364230540713,6.908242915173294
11,0.026557445526123047,0.8319706916809082,16.801948051948045,0.8912655971479495,5.406154803709488
12,0.022113323211669922,0.8910307884216309,16.801948051948045,1.0101010101010104,5.627678254728425
13,0.024245500564575195,0.9623024463653564,1.4401669758812545,1.0101010101010104,6.8036201650466195
14,0.021491050720214844,1.0213689804077148,17.469851576994415,1.1289364230540713,5.529460408990234
15,0.022564411163330078,1.0848140716552734,17.469851576994415,1.1289364230540713,5.54835127710496
16,0.022226333618164062,1.1361243724822998,1.4401669758812545,-1.0101010101010104,6.781342889547741
17,0.021092653274536133,1.2060072422027588,16.801948051948045,1.0101010101010104,5.57391005401093
18,0.021618366241455078,1.2661001682281494,16.801948051948045,0.8912655971479495,5.458197680452873
19,0.02241349220275879,1.3208544254302979,1.4401669758812545,1.0101010101010104,6.890956066875783
20,0.02165389060974121,1.3815956115722656,17.469851576994415,0.8912655971479495,5.486721468636683
21,0.021234512329101562,1.4523608684539795,17.13589981447123,-0.8912655971479495,5.466412092556999
