Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,1.9200901985168457,1.9683129787445068,60.549628942486066,1.2477718360071322,4.152993769375563
1,1.8840358257293701,3.910731077194214,7.785250463821882,-1.0101010101010104,4.494610008661199
2,0.9227702617645264,4.885943412780762,16.801948051948045,-0.8912655971479495,4.822112887726551
3,1.8541390895843506,6.781816005706787,36.505102040816325,1.0101010101010104,4.580356901182095
4,1.8228912353515625,8.65645980834961,131.68135435992576,-1.0101010101010104,4.091589436118588
5,1.8133833408355713,10.526256084442139,,,
6,1.8860456943511963,12.448737621307373,36.505102040816325,-0.8912655971479495,4.5250735864194045
7,1.8581089973449707,14.389727354049683,36.505102040816325,-1.0101010101010104,4.607135005074041
8,1.9027836322784424,16.362312078475952,,,
9,1.942065715789795,18.354157209396362,37.173005565862695,0.2970885323826504,4.231279098990415
10,1.9168570041656494,20.322622060775757,7.451298701298697,1.0101010101010104,4.478302477086484
11,1.8517956733703613,22.223649263381958,,,
12,1.8633487224578857,24.130781173706055,17.469851576994415,1.0101010101010104,4.8712879024816225
13,1.84824538230896,26.028886556625366,36.505102040816325,1.0101010101010104,4.588979845865405
14,1.8792130947113037,27.949400424957275,,,
15,1.8867590427398682,29.875327825546265,,,
16,1.8790209293365479,31.79679822921753,17.13589981447123,-1.0101010101010104,4.777109421860116
17,1.9414985179901123,33.78069710731506,16.801948051948045,1.0101010101010104,5.019961955278296
18,1.1639816761016846,34.996952533721924,16.801948051948045,1.0101010101010104,4.9259299084158075
19,1.937380313873291,36.97911214828491,36.505102040816325,-0.8912655971479495,4.699456139943495
20,1.8737330436706543,38.88505411148071,17.13589981447123,-1.0101010101010104,4.871492463571252
