Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.0376415252685547,2.069551944732666,16.801948051948045,1.0101010101010104,4.911057018085108
1,2.0220227241516113,4.128129005432129,16.801948051948045,0.8912655971479495,4.963545462041882
2,2.201183557510376,6.37630558013916,,,
3,2.161210536956787,8.573331594467163,16.801948051948045,1.0101010101010104,4.881938483897401
4,2.1251001358032227,10.756553411483765,16.801948051948045,1.0101010101010104,4.786065595449216
5,1.0941786766052246,11.88622760772705,,,
6,1.9746763706207275,13.892595529556274,,,
7,1.9588963985443115,15.8895742893219,16.801948051948045,1.0101010101010104,4.927168004703513
8,1.9701206684112549,17.898231744766235,,,
9,1.985116720199585,19.92005443572998,16.801948051948045,1.3666072489601895,4.760071570256946
10,2.0024468898773193,21.955864667892456,17.469851576994415,1.1289364230540713,4.849224806761735
11,2.0914182662963867,24.08308243751526,,,
12,2.021540880203247,26.140266180038452,,,
13,2.0015218257904053,28.17902708053589,,,
14,1.982349157333374,30.199162006378174,,,
15,2.020432233810425,32.25460243225098,,,
16,2.006948709487915,34.290364265441895,17.469851576994415,1.0101010101010104,4.777208948602665
17,2.000004529953003,36.32545256614685,16.801948051948045,1.0101010101010104,4.874477376095542
18,2.0095748901367188,38.38261294364929,,,
19,1.9920275211334229,40.40554356575012,16.801948051948045,0.8912655971479495,4.762052957616456
20,2.080857038497925,42.52144265174866,17.469851576994415,0.8912655971479495,4.7539873797855
21,1.1793358325958252,43.73542070388794,,,
