Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.6888701915740967,2.741527557373047,17.469851576994415,-1.0101010101010104,5.17687626881026
1,2.844640016555786,5.6366660594940186,,,
2,2.9897947311401367,8.687747955322266,17.469851576994415,0.8912655971479495,4.892469611829381
3,2.7474141120910645,11.494889497756958,0.10435992578848641,1.0101010101010104,5.958109636401112
4,2.7576425075531006,14.311302661895752,0.7722634508348847,1.0101010101010104,6.172705001521855
5,2.7401256561279297,17.100993633270264,,,
6,2.70548415184021,19.875471353530884,17.469851576994415,-1.2477718360071304,4.798248263217733
7,2.8519933223724365,22.785892963409424,3.1099257884972076,-1.3666072489601895,5.840550922039591
8,2.924431085586548,25.763431549072266,1.1062152133580696,-1.3666072489601895,5.640410033451296
9,2.9877374172210693,28.808419227600098,17.469851576994415,0.8912655971479495,4.756218573978684
10,2.8331549167633057,31.69750952720642,38.50881261595546,0.8912655971479495,5.062433765396535
11,2.6298344135284424,34.431495904922485,,,
12,2.7472479343414307,37.23101305961609,3.4438775510203925,1.1289364230540713,5.313957271295041
13,3.1467843055725098,40.42808389663696,3.1099257884972076,-0.8912655971479495,5.305861123883644
14,2.8954646587371826,43.40951681137085,,,
15,2.7054803371429443,46.18199276924133,,,
16,2.8025197982788086,49.02848815917969,17.469851576994415,-0.7724301841948904,4.836818454599707
17,2.912971019744873,52.01413941383362,0.7722634508348847,1.0101010101010104,5.958818063667875
18,3.034306526184082,55.1136794090271,17.469851576994415,0.8912655971479495,4.726962858372895
19,2.8329286575317383,57.985788106918335,17.469851576994415,-0.7724301841948904,4.804071522854252
20,2.7649543285369873,60.79504680633545,0.10435992578848641,-1.0101010101010104,5.276996834046583
21,3.3171443939208984,64.17922830581665,,,
22,2.7875046730041504,67.03332614898682,17.469851576994415,-1.3666072489601895,4.929625818453401
23,3.3051211833953857,70.41341257095337,,,
24,2.9029088020324707,73.36353945732117,,,
25,2.936189889907837,76.35405969619751,,,
