Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,2.176187515258789,2.2209460735321045,17.469851576994415,1.0101010101010104,5.574644203468471
1,2.574556827545166,4.838950872421265,17.469851576994415,1.0101010101010104,5.629035149163248
2,2.042996644973755,6.915428876876831,17.469851576994415,1.1289364230540713,5.539284567267602
3,2.187258005142212,9.145456075668335,3.1099257884972076,-1.0101010101010104,6.5237812965034285
4,2.7686707973480225,11.9595947265625,2.4420222634508377,-0.7724301841948904,5.879983959196112
5,1.9640028476715088,13.958627700805664,,,
6,1.8310439586639404,15.834976196289062,38.17486085343228,-1.0101010101010104,6.162632546872183
7,2.510634183883667,18.382263898849487,37.84090909090909,0.6535947712418313,6.381949888737584
8,1.7561893463134766,20.191285371780396,0.7722634508348847,1.1289364230540713,6.014258944204602
9,1.7769856452941895,22.032374143600464,17.469851576994415,-1.0101010101010104,5.693253203966843
10,1.7920894622802734,23.861834287643433,17.469851576994415,1.1289364230540713,5.563078398035702
11,1.8338546752929688,25.734689235687256,,,
12,1.9480040073394775,27.718630075454712,17.469851576994415,-1.0101010101010104,5.553667706155196
13,1.7242991924285889,29.492994785308838,16.801948051948045,1.0101010101010104,5.439290931107886
14,2.070552349090576,31.6009578704834,,,
15,2.064317464828491,33.69659399986267,99.28803339517623,1.0101010101010104,6.237601314026167
16,2.980454444885254,36.72659635543823,4.445732838589976,0.6535947712418313,5.608961575700467
17,2.090909004211426,38.858481884002686,17.469851576994415,1.0101010101010104,5.548927910344025
18,1.7181084156036377,40.621421098709106,17.469851576994415,1.1289364230540713,5.722485237286684
19,1.662708044052124,42.32710027694702,17.469851576994415,1.0101010101010104,5.6203242640938536
20,1.6802971363067627,44.05009961128235,17.469851576994415,1.0101010101010104,5.555139227196091
21,1.7741189002990723,45.883058309555054,,,
22,1.7677891254425049,47.69725799560547,17.469851576994415,1.0101010101010104,5.610705565980409
23,1.778311014175415,49.54905104637146,,,
24,1.7844347953796387,51.37891626358032,,,
25,2.180859088897705,53.60664486885071,,,
26,1.792839527130127,55.458956718444824,,,
27,1.6606009006500244,57.17901563644409,17.469851576994415,-1.1289364230540695,5.720823437522958
