Frame,Processing Time (s),Total Time (s),Peak Range (m),Peak Velocity (m/s),Peak Magnitude
0,1.726151704788208,1.7588489055633545,17.13589981447123,-0.8912655971479495,4.615020333438004
1,1.7103137969970703,3.5002517700195312,,,
2,1.7222530841827393,5.257347106933594,36.505102040816325,-0.7724301841948904,4.581264021915397
3,1.67215895652771,6.979740619659424,17.13589981447123,-0.8912655971479495,4.735422699246286
4,1.7032949924468994,8.71947717666626,36.505102040816325,1.0101010101010104,4.491523688609228
5,1.6643121242523193,10.435682535171509,,,
6,1.695415735244751,12.175391674041748,,,
7,1.6667933464050293,13.881460428237915,26.152597402597394,0.5347593582887704,4.078586079507652
8,1.7480995655059814,15.660815000534058,,,
9,1.7022850513458252,17.393184185028076,,,
10,1.7815897464752197,19.217264652252197,,,
11,1.8394267559051514,21.135807752609253,,,
12,1.8846354484558105,23.068482160568237,,,
13,1.769279956817627,24.889426708221436,22.479128014842303,0.8912655971479495,4.061527963832402
14,1.9139578342437744,26.84730553627014,,,
15,1.878917932510376,28.767137050628662,,,
16,1.7727742195129395,30.580630779266357,30.493970315398883,1.0101010101010104,4.067149124802793
17,1.3027942180633545,31.953745365142822,20.475417439703136,-0.8912655971479495,4.113992416390449
18,1.9018371105194092,33.89899301528931,,,
19,1.9298555850982666,35.87848877906799,,,
20,1.758540391921997,37.67523169517517,36.505102040816325,-0.7724301841948904,4.386387193882526
21,1.8614251613616943,39.58020734786987,,,
